CustomerID,ActivityDate,ServiceUsed,UsageAmount,SessionDuration
CUST04347,2021-04-25,ATM,7768.34,1.47
CUST02586,2021-04-10,Branch Visit,3108.57,56.8
CUST05444,2021-04-28,Website,6318.85,42.91
CUST00050,2021-04-15,Website,1021.22,55.84
CUST00649,2021-11-05,Branch Visit,3948.8,45.76
CUST07368,2021-08-18,Branch Visit,7953.95,35.26
CUST03225,2021-06-21,Website,5159.63,52.08
CUST04224,2021-12-16,Branch Visit,2707.1,16.92
CUST08556,2021-12-23,Mobile App,5577.99,21.39
CUST09978,2021-09-05,Mobile App,1203.89,19.71
CUST03177,2021-02-14,Website,480.95,27.08
CUST02326,2021-05-12,Branch Visit,2834.37,38.67
CUST07263,2021-04-22,Branch Visit,3003.77,59.1
CUST04620,2021-08-03,Website,2258.59,11.5
CUST00525,2021-02-19,Branch Visit,4072.48,4.39
CUST04984,2021-09-07,Branch Visit,2767.24,3.52
CUST02437,2021-05-19,Mobile App,9989.2,26.27
CUST08869,2021-12-09,Branch Visit,4500.08,6.4
CUST03992,2021-08-02,ATM,6683.08,46.23
CUST09283,2021-05-28,Mobile App,694.25,33.28
CUST09249,2021-05-16,ATM,8099.47,19.77
CUST09122,2021-02-05,Mobile App,2496.74,20.56
CUST06314,2021-12-14,Website,2022.96,56.71
CUST02700,2021-04-17,Mobile App,3353.78,52.43
CUST00042,2021-07-28,Branch Visit,6678.94,24.29
CUST05743,2021-04-18,Branch Visit,7488.41,39.16
CUST01953,2021-12-11,Mobile App,3614.11,57.92
CUST01073,2021-04-04,Mobile App,5086.33,32.26
CUST00247,2021-07-19,Website,7642.67,45.15
CUST06797,2021-05-07,Mobile App,8765.88,58.49
CUST05150,2021-03-17,Website,5270.57,18.79
CUST04964,2021-06-15,Website,6354.83,34.29
CUST01707,2021-11-18,Branch Visit,9226.51,31.06
CUST03268,2021-01-06,Branch Visit,9889.82,32.31
CUST00138,2021-12-05,Branch Visit,6603.69,34.6
CUST07937,2021-01-13,ATM,7065.5,48.68
CUST03865,2021-09-14,Website,4081.51,44.33
CUST08015,2021-07-04,ATM,104.77,48.63
CUST06799,2021-05-05,Branch Visit,6919.24,49.86
CUST09054,2021-02-09,Website,2606.22,58.24
CUST01509,2021-11-13,ATM,9086.35,25.61
CUST01200,2021-04-21,ATM,3775.25,25.02
CUST04600,2021-07-13,Website,855.69,18.17
CUST02301,2021-08-05,Mobile App,2589.5,22.82
CUST04771,2021-07-07,Branch Visit,305.38,47.32
CUST01534,2021-09-23,Mobile App,4972.83,10.06
CUST09989,2021-03-18,Mobile App,7818.46,37.49
CUST07252,2021-02-09,Branch Visit,1096.08,10.05
CUST04321,2021-06-22,Website,5997.49,54.65
CUST08231,2021-09-15,Branch Visit,3284.33,11.42
CUST03641,2021-10-28,Branch Visit,1723.81,32.3
CUST03041,2021-11-15,Branch Visit,2607.98,9.79
CUST00052,2021-03-21,Website,1014.5,8.63
CUST01517,2021-02-22,ATM,2249.06,53.89
CUST08911,2021-03-30,ATM,4205.06,49.27
CUST01748,2021-07-13,Mobile App,6510.61,17.13
CUST06889,2021-06-25,Website,9071.93,4.21
CUST04855,2021-01-12,Website,2502.4,40.42
CUST03198,2021-05-31,Website,9566.28,21.49
CUST06325,2021-04-21,Branch Visit,401.21,35.32
CUST04841,2021-12-04,Branch Visit,8797.83,15.82
CUST08313,2021-11-22,Website,3066.08,41.74
CUST06773,2021-05-09,Branch Visit,6552.66,25.08
CUST04744,2021-11-24,Mobile App,7228.85,20.26
CUST02757,2021-01-19,Branch Visit,2412.36,17.98
CUST09723,2021-09-07,Mobile App,7287.19,32.68
CUST01021,2021-07-29,Website,3595.1,42.29
CUST03641,2021-08-25,ATM,5400.45,58.47
CUST02475,2021-05-28,Branch Visit,1248.85,19.42
CUST08603,2021-05-22,Mobile App,9082.1,15.41
CUST08620,2021-01-10,Website,1583.08,8.1
CUST05710,2021-02-14,Branch Visit,3847.64,13.87
CUST03348,2021-07-14,Website,2245.05,45.57
CUST02797,2021-07-27,Website,9013.28,20.98
CUST06124,2021-07-09,Mobile App,705.1,59.14
CUST00529,2021-04-30,Branch Visit,3658.84,3.94
CUST04593,2021-08-15,Website,429.91,53.56
CUST09137,2021-11-02,Mobile App,1492.05,11.31
CUST06472,2021-07-28,Website,2321.27,17.14
CUST05711,2021-03-17,Mobile App,7074.17,37.66
CUST09148,2021-09-10,Branch Visit,7692.96,41.16
CUST09496,2021-01-09,Branch Visit,7857.84,9.55
CUST06527,2021-08-24,ATM,9165.99,28.12
CUST06815,2021-10-30,Website,8127.29,25.01
CUST03132,2021-06-08,Branch Visit,5523.76,10.71
CUST05933,2021-06-02,Website,6683.99,47.66
CUST03311,2021-10-02,Branch Visit,7289.69,57.71
CUST04423,2021-11-17,ATM,8556.08,27.54
CUST09122,2021-02-22,Mobile App,8472.83,12.47
CUST03168,2021-08-03,ATM,7344.21,13.82
CUST01137,2021-01-21,ATM,949.41,23.78
CUST03600,2021-04-11,Website,617.39,25.26
CUST01448,2021-07-01,Website,3513.74,42.09
CUST09439,2021-04-25,Website,5504.9,54.35
CUST06547,2021-05-14,ATM,5372.44,38.77
CUST02427,2021-06-14,ATM,2426.14,21.71
CUST01566,2021-09-05,Branch Visit,931.03,56.37
CUST05042,2021-06-18,Website,8897.39,51.79
CUST00436,2021-11-15,Website,9133.47,34.61
CUST00293,2021-07-29,Branch Visit,4443.7,21.49
CUST06963,2021-01-21,ATM,3610.25,16.96
CUST02737,2021-10-11,ATM,6230.92,59.61
CUST03035,2021-09-29,Website,5792.52,1.61
CUST09182,2021-02-06,Website,4703.15,38.85
CUST00241,2021-11-16,Mobile App,7632.03,57.42
CUST03129,2021-10-03,Branch Visit,5488.42,34.74
CUST03837,2021-07-03,ATM,5301.86,1.21
CUST04065,2021-04-21,Mobile App,1061.27,26.47
CUST09412,2021-11-04,ATM,410.28,56.05
CUST02210,2021-10-21,ATM,374.35,52.29
CUST01082,2021-10-11,Website,4905.69,13.56
CUST02281,2021-09-03,ATM,7054.89,14.9
CUST05247,2021-08-06,Mobile App,6995.38,21.29
CUST08921,2021-01-11,ATM,6593.24,25.45
CUST07566,2021-02-25,Mobile App,1223.49,25.08
CUST00517,2021-10-19,Mobile App,705.79,54.79
CUST07798,2021-11-27,Branch Visit,8699.77,3.36
CUST06152,2021-08-07,ATM,9240.82,21.3
CUST09157,2021-10-07,Mobile App,4889.53,41.39
CUST01574,2021-09-25,Website,6053.17,32.79
CUST03545,2021-07-24,ATM,8845.07,21.54
CUST00491,2021-07-14,Website,6568.78,34.62
CUST08344,2021-02-06,ATM,5115.34,43.55
CUST04340,2021-10-05,ATM,9350.65,9.81
CUST03575,2021-11-14,Mobile App,5853.63,12.93
CUST05798,2021-07-12,ATM,8187.22,44.81
CUST07310,2021-09-14,Mobile App,712.6,42.96
CUST05593,2021-08-07,Mobile App,4090.65,11.26
CUST06105,2021-08-28,Branch Visit,6690.62,43.82
CUST02739,2021-06-22,ATM,632.75,43.79
CUST09928,2021-07-30,Branch Visit,5028.44,16.83
CUST06654,2021-10-16,ATM,2777.97,51.34
CUST06874,2021-08-18,Website,5702.72,43.55
CUST08416,2021-06-08,Website,5069.93,34.79
CUST08774,2021-02-14,ATM,5696.93,18.98
CUST06962,2021-03-03,ATM,7193.54,52.68
CUST03213,2021-10-26,Branch Visit,7906.7,25.0
CUST07583,2021-05-16,Branch Visit,338.67,3.58
CUST07539,2021-04-19,Branch Visit,1956.69,50.21
CUST00569,2021-05-10,ATM,8920.16,23.72
CUST02705,2021-11-08,Website,6617.54,37.84
CUST09320,2021-06-09,Website,973.48,27.4
CUST03591,2021-01-20,Mobile App,4907.07,49.05
CUST01088,2021-07-16,Branch Visit,862.63,52.17
CUST06295,2021-03-14,ATM,6568.45,46.68
CUST06408,2021-09-30,Website,5260.21,13.99
CUST02188,2021-08-22,Branch Visit,7879.81,9.83
CUST03315,2021-03-31,Website,4984.0,47.88
CUST06019,2021-03-10,Website,3691.76,48.7
CUST00122,2021-07-08,Mobile App,9137.15,4.41
CUST09460,2021-12-14,Mobile App,9768.64,17.11
CUST06261,2021-08-03,Branch Visit,6511.17,51.55
CUST00813,2021-02-03,Mobile App,6520.07,55.91
CUST09905,2021-03-02,ATM,9912.07,36.66
CUST03139,2021-12-11,ATM,1128.95,25.95
CUST07004,2021-08-01,ATM,7690.76,47.24
CUST04548,2021-06-15,Website,3001.68,10.44
CUST04675,2021-01-19,ATM,858.12,21.45
CUST09496,2021-06-09,ATM,6627.99,18.43
CUST07545,2021-09-17,Website,3732.49,18.27
CUST03248,2021-03-08,Mobile App,6862.96,50.12
CUST02940,2021-04-05,ATM,1275.67,46.36
CUST07203,2021-01-12,Branch Visit,5053.23,13.11
CUST01730,2021-11-17,Branch Visit,2242.71,10.11
CUST08757,2021-04-16,ATM,4155.57,24.43
CUST04987,2021-11-13,Branch Visit,1909.95,7.34
CUST06179,2021-02-03,Mobile App,3546.5,54.4
CUST07679,2021-06-28,ATM,4690.81,19.77
CUST00999,2021-06-23,ATM,7758.57,5.18
CUST04006,2021-09-02,Mobile App,7502.17,37.67
CUST03863,2021-03-08,Branch Visit,9414.83,19.85
CUST04711,2021-09-27,ATM,6636.26,25.11
CUST05901,2021-09-21,Branch Visit,4184.28,58.86
CUST08658,2021-01-29,ATM,9917.39,21.08
CUST02546,2021-06-07,Website,7912.43,45.67
CUST00537,2021-11-21,Mobile App,9777.98,36.56
CUST07667,2021-06-13,ATM,1460.6,5.83
CUST06714,2021-07-26,Mobile App,8450.93,8.08
CUST06550,2021-07-31,Branch Visit,2590.54,4.56
CUST03814,2021-04-16,Mobile App,5291.21,19.89
CUST04611,2021-02-14,Branch Visit,3565.27,33.77
CUST02685,2021-10-05,ATM,1873.09,2.31
CUST02354,2021-11-23,ATM,2582.68,53.19
CUST09470,2021-06-21,Mobile App,255.27,3.74
CUST07567,2021-12-12,Mobile App,8428.97,35.97
CUST07600,2021-04-01,Branch Visit,428.27,24.32
CUST05911,2021-04-03,ATM,345.2,24.67
CUST03197,2021-01-26,Website,7793.38,6.11
CUST05173,2021-09-05,ATM,9001.74,43.28
CUST00474,2021-04-15,ATM,6709.22,37.53
CUST02567,2021-11-17,Mobile App,8722.83,1.02
CUST09233,2021-01-04,Website,9139.54,38.21
CUST07145,2021-01-21,Website,5758.07,17.33
CUST02641,2021-07-09,Branch Visit,6027.11,41.1
CUST09561,2021-12-27,Mobile App,8660.33,8.23
CUST07152,2021-05-06,Website,2823.79,9.53
CUST07083,2021-07-24,Branch Visit,219.94,52.05
CUST02436,2021-07-09,ATM,665.48,26.39
CUST08520,2021-01-02,Mobile App,4599.23,12.13
CUST00400,2021-01-20,ATM,5482.25,45.5
CUST04504,2021-02-08,Branch Visit,2963.29,6.09
CUST05044,2021-12-31,Website,6623.45,31.21
CUST06319,2021-05-30,ATM,2317.75,4.7
CUST04016,2021-06-14,Branch Visit,614.85,56.22
CUST00217,2021-07-20,Branch Visit,6212.12,23.32
CUST05417,2021-08-05,Mobile App,8421.07,37.34
CUST04980,2021-03-11,Branch Visit,451.34,18.94
CUST01325,2021-06-29,ATM,2205.61,48.13
CUST03082,2021-11-17,ATM,6456.56,34.39
CUST02760,2021-09-22,Branch Visit,7984.1,45.62
CUST03006,2021-09-27,Website,6719.69,3.78
CUST00599,2021-08-26,Mobile App,2100.6,58.85
CUST09033,2021-07-17,Branch Visit,7324.49,49.91
CUST02091,2021-11-13,Branch Visit,621.01,11.37
CUST07012,2021-01-06,Website,9170.97,47.54
CUST09238,2021-06-01,Website,9795.01,49.24
CUST00536,2021-11-17,ATM,8286.49,28.85
CUST03607,2021-08-12,Branch Visit,5403.45,14.11
CUST00418,2021-10-12,Website,5026.73,5.58
CUST07148,2021-07-16,ATM,9045.23,7.65
CUST00174,2021-05-08,Branch Visit,2933.09,18.17
CUST06631,2021-12-15,Mobile App,1292.42,20.56
CUST04115,2021-03-15,Branch Visit,641.75,45.6
CUST06584,2021-08-20,Website,818.09,52.82
CUST00532,2021-09-26,Mobile App,3075.67,14.81
CUST03905,2021-03-08,Website,1401.5,5.94
CUST05863,2021-07-14,Website,9245.26,59.42
CUST06727,2021-05-14,Website,1257.16,1.37
CUST05965,2021-07-22,Website,1768.46,28.7
CUST04488,2021-10-13,Branch Visit,9045.52,27.52
CUST03311,2021-01-21,ATM,308.31,19.93
CUST08452,2021-12-11,ATM,114.1,57.54
CUST03527,2021-06-02,ATM,5214.63,46.24
CUST07315,2021-11-08,ATM,8973.14,39.48
CUST05678,2021-04-17,Branch Visit,5007.34,4.27
CUST04388,2021-12-02,Website,6011.46,6.13
CUST04238,2021-04-21,ATM,5781.04,51.54
CUST03507,2021-03-03,ATM,7498.86,8.59
CUST04256,2021-02-23,ATM,5854.35,11.81
CUST05174,2021-12-14,Branch Visit,7620.51,23.02
CUST09908,2021-03-21,Website,9909.83,25.91
CUST01222,2021-11-22,Branch Visit,8811.69,1.04
CUST06164,2021-09-04,ATM,8406.14,4.65
CUST05416,2021-12-09,Mobile App,7119.17,26.5
CUST09615,2021-02-16,ATM,6916.95,43.17
CUST02447,2021-04-07,Mobile App,6467.26,41.98
CUST07523,2021-01-07,Website,5029.92,35.8
CUST06911,2021-02-06,ATM,4300.38,43.66
CUST03112,2021-09-26,ATM,5134.39,50.2
CUST08009,2021-03-23,ATM,6199.05,9.73
CUST05636,2021-07-05,Mobile App,4515.52,43.66
CUST04833,2021-10-07,Branch Visit,3324.31,36.53
CUST00085,2021-09-05,Website,2908.85,12.72
CUST09310,2021-08-31,Website,1624.63,4.07
CUST05368,2021-03-24,ATM,6264.03,3.02
CUST00503,2021-05-21,Mobile App,2227.48,19.84
CUST00456,2021-02-06,ATM,2259.45,1.86
CUST02546,2021-05-14,Mobile App,717.81,24.03
CUST09191,2021-06-17,Mobile App,5809.7,27.14
CUST06489,2021-08-01,Branch Visit,3617.76,8.29
CUST05157,2021-02-14,ATM,8573.46,14.87
CUST02443,2021-01-13,Website,6998.24,1.19
CUST07423,2021-10-20,Mobile App,3141.73,26.61
CUST00340,2021-12-18,ATM,9872.09,8.36
CUST01138,2021-04-11,Website,9311.43,23.82
CUST07400,2021-05-10,Branch Visit,6922.38,13.39
CUST04605,2021-10-15,Website,6437.91,50.66
CUST09688,2021-10-01,Branch Visit,1858.01,13.7
CUST01604,2021-04-09,Branch Visit,3711.81,43.86
CUST01748,2021-01-23,Mobile App,5835.89,43.69
CUST02229,2021-09-18,Branch Visit,2162.36,29.67
CUST05277,2021-10-22,Website,7889.22,24.07
CUST06998,2021-08-18,Mobile App,8759.37,36.96
CUST05224,2021-05-04,ATM,4483.96,9.22
CUST02421,2021-09-17,Mobile App,3687.36,49.5
CUST01706,2021-06-10,Mobile App,2718.52,20.53
CUST06030,2021-01-19,Branch Visit,8036.65,29.89
CUST07661,2021-08-05,ATM,7937.83,7.52
CUST02041,2021-03-14,Website,5397.86,8.36
CUST08676,2021-12-24,Mobile App,764.1,41.0
CUST09198,2021-10-06,Branch Visit,9852.85,42.29
CUST03831,2021-11-03,Branch Visit,3974.63,21.7
CUST03743,2021-03-22,ATM,9886.79,39.35
CUST05747,2021-11-01,Website,282.08,19.34
CUST07430,2021-11-05,Mobile App,8744.73,22.62
CUST02636,2021-03-05,ATM,1886.77,52.31
CUST04179,2021-10-15,ATM,3397.35,51.89
CUST04352,2021-12-27,ATM,1433.64,26.67
CUST06745,2021-12-04,Branch Visit,2853.41,37.58
CUST04445,2021-12-16,Website,7962.88,46.32
CUST04667,2021-09-13,Branch Visit,5412.21,9.07
CUST01154,2021-07-27,Mobile App,8855.63,28.46
CUST08721,2021-09-19,Branch Visit,323.05,56.25
CUST01324,2021-06-08,ATM,2366.41,29.89
CUST05090,2021-04-19,Branch Visit,8639.88,7.37
CUST04636,2021-04-30,Branch Visit,3414.34,49.26
CUST01015,2021-10-31,Website,1407.45,7.72
CUST04789,2021-06-29,Mobile App,2077.64,53.76
CUST09228,2021-08-20,Branch Visit,7375.79,11.63
CUST03641,2021-05-27,ATM,1880.88,25.44
CUST09172,2021-07-31,Branch Visit,6306.87,6.47
CUST09519,2021-02-09,ATM,7317.42,21.6
CUST00910,2021-05-28,Website,7959.51,55.82
CUST00207,2021-02-03,ATM,4678.09,14.13
CUST08756,2021-10-03,Mobile App,9610.89,41.52
CUST06902,2021-05-07,Website,8996.64,40.2
CUST02873,2021-07-05,Mobile App,3737.18,52.4
CUST01948,2021-01-17,Mobile App,6589.0,14.78
CUST02784,2021-03-29,Branch Visit,5094.96,9.85
CUST03352,2021-09-27,Website,5937.28,50.92
CUST05913,2021-07-24,ATM,3385.99,30.41
CUST08511,2021-11-12,Website,1957.85,23.3
CUST07780,2021-03-22,Branch Visit,7552.29,57.68
CUST07018,2021-11-24,Branch Visit,2421.68,12.0
CUST07647,2021-03-27,Branch Visit,8326.37,45.85
CUST01788,2021-05-17,Website,5641.29,32.74
CUST08365,2021-08-11,Branch Visit,5134.69,43.8
CUST06348,2021-10-19,ATM,9664.13,11.98
CUST06956,2021-02-13,Mobile App,6717.0,32.81
CUST01630,2021-04-14,Branch Visit,8604.01,39.14
CUST06901,2021-05-27,Mobile App,7962.83,1.23
CUST07022,2021-04-06,Website,4546.85,35.36
CUST00912,2021-07-06,Branch Visit,9985.39,30.82
CUST03072,2021-10-03,Website,8873.64,56.64
CUST06784,2021-03-14,Website,8966.71,53.71
CUST02390,2021-05-26,ATM,4570.76,27.89
CUST02816,2021-01-05,Website,1498.91,15.95
CUST05489,2021-12-06,Mobile App,3527.26,23.54
CUST05620,2021-12-11,Mobile App,6372.84,45.81
CUST06771,2021-11-21,ATM,7196.66,13.55
CUST04662,2021-05-02,ATM,2223.08,45.01
CUST07511,2021-09-15,Mobile App,9267.94,4.93
CUST03452,2021-04-16,Website,6181.28,36.21
CUST03325,2021-01-15,Mobile App,2012.02,58.55
CUST06323,2021-06-03,Branch Visit,9426.85,6.2
CUST00793,2021-06-16,ATM,6842.08,26.41
CUST03419,2021-06-27,ATM,7499.87,39.54
CUST00938,2021-12-28,ATM,5691.63,34.39
CUST04675,2021-02-23,ATM,7017.13,7.94
CUST01932,2021-07-25,ATM,8284.56,29.82
CUST06628,2021-05-11,ATM,8292.33,55.55
CUST01837,2021-02-19,Website,9351.72,33.06
CUST03949,2021-07-13,Branch Visit,1249.16,50.14
CUST02316,2021-02-25,Website,9151.3,29.71
CUST02596,2021-08-14,Mobile App,8940.72,3.75
CUST06825,2021-02-03,Mobile App,1278.57,52.72
CUST01233,2021-03-05,ATM,916.14,1.33
CUST05048,2021-08-18,Website,491.55,4.64
CUST06830,2021-12-31,Mobile App,1458.36,36.41
CUST05869,2021-09-15,Mobile App,8159.47,50.33
CUST01941,2021-07-31,Website,8212.51,26.2
CUST02068,2021-07-04,Mobile App,787.02,19.28
CUST08532,2021-05-03,Mobile App,7097.35,30.4
CUST04093,2021-03-26,Mobile App,9296.12,10.22
CUST00636,2021-10-16,Branch Visit,5830.35,46.81
CUST05687,2021-08-07,ATM,2003.71,55.88
CUST02568,2021-12-18,Branch Visit,3983.45,31.99
CUST00560,2021-06-23,ATM,9466.25,17.75
CUST01552,2021-10-04,Website,5679.04,44.32
CUST08243,2021-09-28,Branch Visit,4876.72,57.11
CUST06960,2021-12-15,ATM,2219.54,7.3
CUST05826,2021-12-26,Mobile App,2197.9,58.36
CUST00168,2021-06-20,ATM,3836.62,34.53
CUST06291,2021-11-25,Branch Visit,9934.5,6.66
CUST01263,2021-04-15,Branch Visit,101.25,35.94
CUST05508,2021-10-19,Branch Visit,3927.5,45.7
CUST00009,2021-08-19,Website,9742.97,39.02
CUST09106,2021-05-23,ATM,1374.78,38.14
CUST07898,2021-10-26,Branch Visit,2817.9,4.33
CUST08972,2021-10-25,Mobile App,4923.6,10.29
CUST08166,2021-06-05,Mobile App,6976.88,38.15
CUST02691,2021-12-15,Mobile App,6465.66,58.8
CUST02906,2021-09-10,Website,6403.1,14.48
CUST06206,2021-06-28,Branch Visit,163.75,22.03
CUST02866,2021-03-06,Mobile App,936.96,54.27
CUST00747,2021-06-20,Branch Visit,1727.35,53.99
CUST00517,2021-08-18,Website,4975.58,2.28
CUST09976,2021-06-23,Website,9069.8,52.17
CUST08293,2021-06-16,Mobile App,2083.26,10.68
CUST08384,2021-04-08,Branch Visit,6419.1,48.82
CUST04614,2021-01-19,Website,2539.2,17.98
CUST07884,2021-02-15,Website,2659.14,4.12
CUST03179,2021-07-19,ATM,1921.27,17.62
CUST06467,2021-05-14,Website,2506.66,6.6
CUST07999,2021-02-24,Mobile App,8380.37,25.95
CUST06622,2021-01-31,ATM,9090.11,19.68
CUST06575,2021-10-25,Website,4289.86,22.48
CUST05464,2021-04-13,ATM,270.44,47.73
CUST00205,2021-07-01,ATM,1345.56,9.83
CUST02005,2021-06-26,Website,2967.01,47.42
CUST09779,2021-10-13,Website,3723.78,37.24
CUST00721,2021-10-06,ATM,8118.37,34.43
CUST06239,2021-07-12,Website,2025.36,19.12
CUST06671,2021-02-08,Website,1144.31,59.17
CUST02605,2021-03-30,Website,563.43,20.67
CUST01184,2021-10-13,Website,1383.82,38.28
CUST09159,2021-10-21,ATM,6924.93,46.1
CUST01714,2021-02-23,ATM,9577.09,46.98
CUST04331,2021-07-25,Mobile App,606.1,41.44
CUST08505,2021-11-24,Mobile App,8506.54,9.43
CUST07549,2021-03-10,Mobile App,2932.34,41.02
CUST08677,2021-12-11,Branch Visit,3289.18,29.44
CUST00663,2021-04-09,ATM,1023.26,53.36
CUST05843,2021-10-12,Mobile App,9165.22,25.02
CUST09867,2021-11-09,Branch Visit,7969.47,35.89
CUST00937,2021-02-14,Website,3260.9,43.18
CUST05418,2021-08-30,Mobile App,7010.79,28.32
CUST00281,2021-02-06,Mobile App,470.41,51.57
CUST09141,2021-02-15,ATM,8780.7,34.14
CUST07054,2021-12-28,Website,7840.67,15.83
CUST02416,2021-11-10,ATM,3891.96,31.03
CUST05583,2021-01-27,Mobile App,6837.01,43.93
CUST02029,2021-03-17,Mobile App,7236.54,34.57
CUST02087,2021-11-29,Website,485.67,47.33
CUST01488,2021-01-30,Mobile App,7274.56,12.39
CUST02899,2021-12-28,Branch Visit,9730.81,42.55
CUST01830,2021-08-15,Branch Visit,7981.66,53.59
CUST03794,2021-06-23,Website,9523.61,31.92
CUST05744,2021-07-24,Mobile App,5572.62,26.89
CUST05607,2021-09-15,Mobile App,6976.2,44.45
CUST07855,2021-10-25,Website,5288.59,29.39
CUST05656,2021-08-16,Mobile App,9797.79,23.11
CUST01736,2021-01-29,ATM,6001.46,23.53
CUST06078,2021-11-18,Branch Visit,3628.42,58.37
CUST05847,2021-03-19,Branch Visit,4256.71,23.49
CUST04827,2021-06-11,Mobile App,5641.57,50.0
CUST01522,2021-05-26,ATM,9672.33,35.65
CUST00833,2021-10-30,Branch Visit,2923.61,57.73
CUST05521,2021-09-02,Mobile App,7956.16,11.33
CUST02985,2021-02-08,Mobile App,3493.22,46.98
CUST07292,2021-01-22,Website,9227.45,45.98
CUST08951,2021-01-07,Website,4753.36,39.76
CUST09769,2021-10-26,Website,473.64,26.92
CUST00780,2021-10-05,Mobile App,6932.11,11.75
CUST07863,2021-03-29,Mobile App,5099.23,54.47
CUST05743,2021-02-03,ATM,4216.06,51.79
CUST06148,2021-11-23,Mobile App,143.41,42.47
CUST01212,2021-06-18,ATM,8104.77,44.72
CUST02266,2021-09-26,Website,8782.45,9.89
CUST03627,2021-04-26,Mobile App,4603.16,45.5
CUST02638,2021-07-07,Branch Visit,3125.78,50.48
CUST08137,2021-03-31,Website,1956.67,43.87
CUST02188,2021-11-22,ATM,6070.78,15.49
CUST04944,2021-09-18,ATM,7778.85,3.56
CUST08007,2021-02-03,ATM,6375.37,13.83
CUST05490,2021-08-29,Website,4491.1,13.0
CUST05059,2021-08-22,ATM,7242.7,12.84
CUST06123,2021-01-18,Website,7892.37,22.01
CUST07626,2021-05-16,Mobile App,5566.47,31.34
CUST08114,2021-05-16,Website,7748.52,18.21
CUST03348,2021-02-16,ATM,2150.76,20.88
CUST09378,2021-11-23,Website,6161.91,55.83
CUST07619,2021-11-30,Branch Visit,5030.21,6.68
CUST05682,2021-05-22,Website,218.61,9.28
CUST04629,2021-09-13,Branch Visit,4653.79,22.75
CUST08561,2021-07-11,Website,2427.07,58.97
CUST00383,2021-09-08,Website,9407.75,37.74
CUST00037,2021-08-17,ATM,3078.61,57.53
CUST04576,2021-11-05,Website,3744.64,45.56
CUST07696,2021-02-27,Branch Visit,1781.35,58.95
CUST05514,2021-12-09,Mobile App,6031.12,24.86
CUST02883,2021-07-04,Branch Visit,4831.58,36.93
CUST02131,2021-08-01,Website,9751.84,36.22
CUST07700,2021-12-26,Mobile App,3803.72,31.43
CUST07775,2021-10-02,Mobile App,7458.82,7.45
CUST09909,2021-11-02,Mobile App,8293.97,54.6
CUST02764,2021-03-01,Branch Visit,8825.65,50.62
CUST07605,2021-05-12,ATM,6464.09,54.21
CUST09697,2021-07-08,Mobile App,4056.47,53.44
CUST02563,2021-05-17,Branch Visit,1313.82,45.97
CUST09482,2021-01-09,Mobile App,1535.3,43.72
CUST04105,2021-12-19,ATM,7547.09,35.35
CUST06021,2021-02-27,Mobile App,4051.51,7.99
CUST00727,2021-08-19,Mobile App,4097.57,2.34
CUST06658,2021-02-15,Website,8554.74,44.82
CUST07038,2021-03-08,ATM,5492.44,13.3
CUST02417,2021-07-19,Branch Visit,5991.61,38.5
CUST05148,2021-04-11,Website,990.12,32.33
CUST05544,2021-12-22,Branch Visit,6850.78,30.16
CUST08646,2021-03-03,Website,3375.02,39.97
CUST00558,2021-11-02,Website,4513.68,32.57
CUST01050,2021-07-06,Branch Visit,7251.7,20.45
CUST09642,2021-11-30,Branch Visit,1943.07,47.32
CUST07815,2021-03-25,ATM,4124.05,9.27
CUST04249,2021-01-10,ATM,2480.18,38.65
CUST00983,2021-01-17,ATM,381.5,37.38
CUST09441,2021-02-03,Mobile App,8632.95,18.04
CUST09885,2021-12-09,Branch Visit,6979.78,40.15
CUST06036,2021-08-24,Branch Visit,8570.71,13.65
CUST03808,2021-05-13,Website,653.99,7.6
CUST09265,2021-11-14,Mobile App,8391.56,39.29
CUST02552,2021-07-31,Mobile App,7035.28,54.82
