CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore
CUST04740,2021-06-16,Login Issue,3,2
CUST08639,2021-08-08,Payment Issue,8,2
CUST04253,2021-07-20,Account Blocked,12,2
CUST06103,2021-08-18,Service Down,12,5
CUST09802,2021-05-31,Login Issue,14,4
CUST02976,2021-05-08,Other,13,3
CUST09376,2021-03-18,Payment Issue,4,1
CUST07540,2021-10-09,Other,4,1
CUST05873,2021-08-25,Login Issue,5,3
CUST01978,2021-02-16,Other,7,2
CUST07185,2021-09-26,Account Blocked,13,1
CUST02143,2021-07-30,Account Blocked,9,2
CUST05165,2021-09-09,Service Down,4,1
CUST01696,2021-11-06,Service Down,14,2
CUST07653,2021-03-29,Other,5,5
CUST06190,2021-01-14,Login Issue,14,3
CUST04483,2021-10-13,Service Down,8,5
CUST05690,2021-01-05,Account Blocked,2,4
CUST06640,2021-08-27,Account Blocked,3,4
CUST05499,2021-03-03,Service Down,6,3
CUST02838,2021-05-03,Payment Issue,1,3
CUST05912,2021-08-24,Payment Issue,11,4
CUST09477,2021-04-28,Service Down,2,1
CUST09792,2021-10-26,Other,9,2
CUST05722,2021-11-08,Payment Issue,12,3
CUST06274,2021-06-30,Login Issue,6,1
CUST08007,2021-09-09,Payment Issue,5,3
CUST05976,2021-04-11,Account Blocked,13,5
CUST05694,2021-03-20,Service Down,1,4
CUST08649,2021-04-06,Other,2,4
CUST08884,2021-09-19,Login Issue,13,4
CUST01144,2021-01-14,Account Blocked,7,1
CUST04567,2021-06-30,Payment Issue,6,3
CUST01583,2021-09-22,Other,1,4
CUST07997,2021-04-01,Account Blocked,12,4
CUST00788,2021-02-25,Payment Issue,8,5
CUST04985,2021-06-21,Service Down,14,3
CUST05885,2021-03-30,Other,12,1
CUST02979,2021-02-05,Payment Issue,9,2
CUST00452,2021-02-02,Payment Issue,9,2
CUST08093,2021-07-29,Service Down,5,1
CUST04814,2021-05-10,Other,8,5
CUST04062,2021-05-10,Other,14,3
CUST09529,2021-08-12,Account Blocked,8,2
CUST06530,2021-01-13,Login Issue,4,3
CUST07628,2021-03-31,Payment Issue,14,4
CUST00354,2021-06-25,Account Blocked,3,1
CUST02567,2021-10-17,Other,1,4
CUST09774,2021-06-17,Other,10,2
CUST02566,2021-10-09,Service Down,13,5
CUST03320,2021-02-08,Account Blocked,11,1
CUST02133,2021-11-13,Account Blocked,2,4
CUST03681,2021-04-07,Payment Issue,13,1
CUST04043,2021-06-26,Account Blocked,9,5
CUST06992,2021-02-06,Login Issue,12,3
CUST09643,2021-04-28,Payment Issue,6,2
CUST05006,2021-11-08,Service Down,7,3
CUST00210,2021-04-09,Other,4,5
CUST09355,2021-01-14,Payment Issue,6,3
CUST08111,2021-09-04,Payment Issue,2,5
CUST08781,2021-12-10,Payment Issue,8,5
CUST02371,2021-07-28,Account Blocked,6,1
CUST02704,2021-04-03,Account Blocked,8,1
CUST00885,2021-01-18,Account Blocked,1,2
CUST01236,2021-12-02,Login Issue,4,5
CUST00861,2021-08-16,Account Blocked,12,2
CUST02196,2021-07-02,Login Issue,10,2
CUST01437,2021-10-16,Login Issue,1,3
CUST01713,2021-04-20,Account Blocked,8,2
CUST08423,2021-11-20,Other,6,5
CUST01189,2021-03-13,Login Issue,9,2
CUST04351,2021-05-29,Other,6,3
CUST02335,2021-07-10,Payment Issue,12,1
CUST01054,2021-07-18,Account Blocked,12,5
CUST03050,2021-07-17,Login Issue,11,3
CUST04197,2021-07-07,Account Blocked,7,5
CUST04240,2021-02-23,Payment Issue,6,5
CUST06688,2021-03-24,Login Issue,8,1
CUST08087,2021-06-14,Login Issue,3,4
CUST09500,2021-04-30,Payment Issue,1,3
CUST09901,2021-12-17,Payment Issue,12,2
CUST08553,2021-04-09,Payment Issue,5,5
CUST02332,2021-03-20,Service Down,5,1
CUST08321,2021-04-29,Account Blocked,4,1
CUST07170,2021-08-08,Login Issue,12,2
CUST08543,2021-01-18,Other,6,1
CUST06047,2021-06-22,Login Issue,9,2
CUST00157,2021-03-09,Other,11,2
CUST01270,2021-10-29,Other,7,4
CUST06300,2021-08-14,Login Issue,12,1
CUST04807,2021-11-24,Account Blocked,7,5
CUST06766,2021-09-28,Account Blocked,11,4
CUST01292,2021-08-19,Service Down,7,1
CUST01659,2021-05-04,Account Blocked,6,2
CUST01099,2021-09-10,Payment Issue,4,5
CUST04652,2021-05-06,Account Blocked,5,3
CUST06405,2021-07-04,Login Issue,11,4
CUST09243,2021-01-10,Login Issue,7,4
CUST04440,2021-10-06,Login Issue,4,4
CUST08621,2021-12-01,Login Issue,5,5
CUST01620,2021-01-22,Account Blocked,4,2
CUST00859,2021-09-05,Payment Issue,13,2
CUST02377,2021-12-18,Login Issue,13,3
CUST05335,2021-12-24,Account Blocked,5,5
CUST04336,2021-09-09,Login Issue,5,1
CUST05183,2021-08-10,Other,10,4
CUST07504,2021-01-13,Service Down,14,1
CUST06214,2021-03-25,Other,7,3
CUST03989,2021-01-21,Account Blocked,11,1
CUST07004,2021-10-29,Service Down,2,4
CUST03156,2021-11-14,Other,8,2
CUST01224,2021-10-19,Login Issue,7,1
CUST08769,2021-06-17,Login Issue,4,1
CUST03260,2021-06-03,Service Down,3,3
CUST04178,2021-06-12,Login Issue,13,1
CUST03386,2021-09-30,Other,13,1
CUST06863,2021-06-19,Service Down,9,3
CUST07975,2021-08-07,Payment Issue,10,1
CUST00979,2021-05-16,Login Issue,11,3
CUST04451,2021-03-29,Service Down,14,5
CUST05334,2021-09-30,Account Blocked,7,3
CUST02821,2021-05-05,Other,9,3
CUST04383,2021-04-10,Payment Issue,7,2
CUST07433,2021-02-23,Login Issue,8,5
CUST01228,2021-01-22,Other,3,5
CUST04473,2021-07-16,Other,11,2
CUST05859,2021-06-11,Login Issue,9,3
CUST07577,2021-06-12,Account Blocked,4,2
CUST03197,2021-04-08,Service Down,10,4
CUST02621,2021-12-29,Service Down,7,5
CUST08804,2021-09-11,Other,11,4
CUST04758,2021-02-10,Other,8,2
CUST03828,2021-08-18,Login Issue,9,5
CUST06821,2021-05-02,Service Down,13,5
CUST01402,2021-09-22,Service Down,12,5
CUST04647,2021-03-16,Payment Issue,11,2
CUST04097,2021-11-04,Account Blocked,14,1
CUST07109,2021-12-23,Service Down,2,4
CUST03536,2021-12-16,Login Issue,7,3
CUST04676,2021-12-07,Payment Issue,10,5
CUST08839,2021-07-01,Login Issue,1,3
CUST08547,2021-08-30,Account Blocked,6,3
CUST03306,2021-03-17,Login Issue,13,1
CUST06503,2021-02-16,Other,1,5
CUST00512,2021-08-29,Service Down,11,5
CUST07729,2021-04-21,Service Down,8,3
CUST09255,2021-01-06,Login Issue,10,4
CUST00470,2021-08-16,Service Down,13,2
CUST09512,2021-09-28,Service Down,11,5
CUST06304,2021-10-13,Service Down,8,3
CUST08128,2021-07-25,Service Down,3,3
CUST02075,2021-11-29,Login Issue,7,4
CUST04053,2021-09-10,Service Down,6,3
CUST05111,2021-06-14,Other,11,2
CUST01671,2021-10-02,Service Down,14,3
CUST04150,2021-03-19,Payment Issue,13,3
CUST03113,2021-04-19,Other,9,4
CUST09272,2021-09-22,Login Issue,12,3
CUST08916,2021-04-15,Payment Issue,13,3
CUST07512,2021-04-10,Other,3,3
CUST05643,2021-08-05,Payment Issue,8,1
CUST01413,2021-04-04,Other,11,3
CUST00405,2021-09-24,Payment Issue,13,5
CUST02211,2021-01-11,Login Issue,4,3
CUST07990,2021-05-19,Payment Issue,9,4
CUST02976,2021-11-25,Other,2,5
CUST06567,2021-08-15,Login Issue,3,1
CUST02951,2021-09-29,Other,13,4
CUST05901,2021-09-15,Login Issue,5,2
CUST06092,2021-11-03,Service Down,6,1
CUST08178,2021-09-27,Other,2,1
CUST01348,2021-08-04,Payment Issue,11,2
CUST02893,2021-05-16,Other,4,5
CUST00600,2021-01-31,Payment Issue,10,5
CUST07228,2021-03-09,Account Blocked,5,1
CUST00904,2021-06-04,Payment Issue,3,2
CUST07669,2021-04-11,Login Issue,14,3
CUST06963,2021-01-26,Other,14,2
CUST03237,2021-04-20,Other,9,1
CUST06238,2021-06-26,Account Blocked,13,3
CUST08480,2021-11-14,Account Blocked,7,1
CUST05693,2021-07-11,Payment Issue,4,3
CUST09603,2021-04-01,Other,4,4
CUST01114,2021-11-04,Login Issue,2,4
CUST04086,2021-10-15,Login Issue,1,3
CUST00981,2021-06-19,Login Issue,3,2
CUST06994,2021-01-29,Payment Issue,9,5
CUST07318,2021-03-21,Other,14,1
CUST03699,2021-11-27,Login Issue,11,4
CUST05030,2021-06-21,Other,5,3
CUST01197,2021-03-09,Login Issue,8,1
CUST04771,2021-11-02,Service Down,14,4
CUST07707,2021-02-27,Service Down,1,3
CUST02920,2021-07-31,Service Down,9,1
CUST01985,2021-07-25,Other,13,3
CUST05670,2021-05-04,Payment Issue,12,5
CUST04002,2021-04-14,Login Issue,2,5
CUST05668,2021-11-28,Other,9,2
CUST06955,2021-10-05,Login Issue,8,3
CUST01593,2021-12-04,Login Issue,10,1
CUST09598,2021-03-13,Service Down,11,2
CUST02553,2021-02-06,Account Blocked,5,4
CUST09625,2021-11-12,Login Issue,12,5
CUST00738,2021-07-28,Service Down,1,4
CUST08161,2021-12-12,Payment Issue,6,1
CUST09791,2021-09-04,Login Issue,3,5
CUST00894,2021-01-08,Login Issue,8,4
CUST01540,2021-11-09,Other,5,3
CUST04170,2021-07-19,Account Blocked,8,2
CUST01771,2021-03-13,Account Blocked,2,3
CUST01172,2021-04-14,Payment Issue,3,5
CUST05062,2021-02-22,Account Blocked,7,3
CUST09604,2021-11-25,Other,8,5
CUST02858,2021-02-22,Login Issue,6,1
CUST03416,2021-05-29,Payment Issue,12,1
CUST07038,2021-11-01,Account Blocked,10,2
CUST02704,2021-04-25,Payment Issue,11,5
CUST04485,2021-10-09,Payment Issue,10,4
CUST09177,2021-03-12,Account Blocked,5,4
CUST06792,2021-01-12,Payment Issue,1,5
CUST08781,2021-07-28,Account Blocked,7,1
CUST07667,2021-05-11,Service Down,11,5
CUST00586,2021-10-12,Login Issue,8,1
CUST01471,2021-02-21,Payment Issue,7,5
CUST01180,2021-07-02,Login Issue,2,2
CUST07509,2021-12-02,Payment Issue,3,3
CUST02054,2021-07-17,Payment Issue,4,3
CUST02826,2021-10-21,Service Down,14,4
CUST03727,2021-03-04,Login Issue,11,5
CUST03146,2021-09-24,Account Blocked,10,3
CUST08044,2021-07-22,Login Issue,7,3
CUST01189,2021-03-14,Login Issue,10,3
CUST00879,2021-03-27,Service Down,12,4
CUST04936,2021-08-02,Payment Issue,7,3
CUST07304,2021-01-10,Service Down,12,2
CUST01210,2021-07-15,Other,1,1
CUST01939,2021-08-08,Payment Issue,5,4
CUST04970,2021-08-22,Account Blocked,10,5
CUST07576,2021-05-28,Account Blocked,11,3
CUST00412,2021-08-03,Payment Issue,10,1
CUST02355,2021-10-28,Other,14,1
CUST01592,2021-11-27,Login Issue,3,1
CUST08810,2021-05-29,Account Blocked,7,1
CUST00022,2021-07-11,Account Blocked,13,4
CUST03164,2021-10-25,Login Issue,13,1
CUST00577,2021-06-15,Payment Issue,5,5
CUST03506,2021-11-27,Login Issue,11,5
CUST07520,2021-12-29,Payment Issue,11,4
CUST02886,2021-05-20,Other,12,3
CUST06332,2021-02-10,Other,8,5
CUST06258,2021-12-28,Service Down,10,1
CUST04158,2021-02-08,Service Down,5,3
CUST04174,2021-11-18,Payment Issue,13,5
CUST02859,2021-05-27,Login Issue,11,1
CUST07749,2021-05-08,Account Blocked,10,1
CUST04838,2021-12-09,Payment Issue,10,1
CUST00429,2021-07-14,Other,5,2
CUST01161,2021-04-03,Account Blocked,9,2
CUST00648,2021-06-28,Login Issue,4,5
CUST00607,2021-03-24,Service Down,8,3
CUST08665,2021-08-26,Login Issue,6,3
CUST02437,2021-07-28,Login Issue,12,5
CUST06768,2021-09-12,Other,9,4
CUST06470,2021-07-02,Service Down,11,4
CUST01609,2021-05-17,Account Blocked,13,2
CUST08221,2021-04-28,Other,12,5
CUST04131,2021-12-03,Other,4,2
CUST08458,2021-09-09,Payment Issue,8,3
CUST03083,2021-09-22,Payment Issue,1,2
CUST09592,2021-10-24,Account Blocked,4,3
CUST01159,2021-01-31,Login Issue,13,3
CUST02678,2021-04-09,Service Down,2,2
CUST01405,2021-09-06,Service Down,13,1
CUST07852,2021-05-07,Payment Issue,7,5
CUST01081,2021-04-28,Login Issue,2,4
CUST08738,2021-11-19,Other,12,1
CUST06632,2021-06-19,Service Down,6,5
CUST08166,2021-07-04,Other,13,2
CUST04798,2021-07-03,Login Issue,4,1
CUST08038,2021-07-05,Login Issue,10,2
CUST00851,2021-08-10,Service Down,5,4
CUST01705,2021-07-03,Service Down,11,5
CUST08937,2021-03-12,Payment Issue,13,4
CUST07102,2021-10-14,Other,14,2
CUST04523,2021-06-28,Service Down,8,5
CUST07270,2021-01-13,Payment Issue,8,3
CUST02083,2021-05-04,Account Blocked,4,2
CUST07672,2021-10-20,Payment Issue,5,2
CUST00140,2021-09-22,Other,12,5
CUST04365,2021-09-01,Service Down,9,1
CUST04010,2021-09-05,Login Issue,12,2
CUST02169,2021-07-28,Account Blocked,12,4
CUST08474,2021-01-31,Service Down,5,1
CUST03477,2021-01-20,Account Blocked,5,2
CUST08715,2021-10-10,Payment Issue,14,4
CUST08854,2021-05-30,Payment Issue,3,5
CUST02646,2021-05-11,Account Blocked,7,3
CUST03662,2021-11-29,Payment Issue,4,3
CUST03604,2021-01-21,Account Blocked,13,5
CUST03278,2021-12-08,Other,10,3
CUST01015,2021-02-15,Account Blocked,7,1
CUST00490,2021-06-09,Other,5,1
CUST05446,2021-12-29,Login Issue,1,1
CUST01946,2021-11-26,Payment Issue,6,4
CUST09845,2021-03-29,Payment Issue,12,4
CUST03602,2021-10-21,Login Issue,2,5
CUST02345,2021-11-21,Login Issue,1,3
CUST09946,2021-02-19,Other,1,3
CUST07983,2021-03-07,Other,11,5
CUST05785,2021-03-17,Service Down,13,1
CUST04514,2021-08-24,Service Down,5,3
CUST03418,2021-06-11,Other,2,3
CUST00380,2021-07-24,Other,7,2
CUST07065,2021-01-31,Payment Issue,7,5
CUST06296,2021-01-30,Other,14,3
CUST04451,2021-06-25,Other,1,2
CUST06092,2021-12-15,Login Issue,7,1
CUST01809,2021-04-01,Service Down,12,1
CUST08955,2021-04-07,Login Issue,11,4
CUST01085,2021-11-07,Account Blocked,8,1
CUST01841,2021-06-17,Other,9,2
CUST08698,2021-09-08,Account Blocked,11,3
CUST07649,2021-02-25,Service Down,11,2
CUST02474,2021-02-03,Other,9,1
CUST03567,2021-09-27,Payment Issue,14,3
CUST07140,2021-03-14,Payment Issue,8,2
CUST07337,2021-12-26,Account Blocked,3,3
CUST01011,2021-04-26,Account Blocked,3,3
CUST02290,2021-11-25,Account Blocked,4,4
CUST06789,2021-06-11,Login Issue,13,1
CUST04752,2021-09-16,Login Issue,10,2
CUST08754,2021-09-05,Account Blocked,8,2
CUST02849,2021-10-06,Login Issue,12,1
CUST01352,2021-04-01,Account Blocked,10,2
CUST03114,2021-10-25,Payment Issue,9,1
CUST09692,2021-08-06,Account Blocked,10,2
CUST06884,2021-07-24,Login Issue,5,2
CUST06379,2021-04-27,Account Blocked,12,4
CUST02055,2021-03-02,Account Blocked,14,3
CUST04028,2021-02-22,Account Blocked,6,1
CUST00799,2021-11-08,Login Issue,1,5
CUST07232,2021-06-13,Other,9,5
CUST03182,2021-05-02,Other,5,2
CUST08255,2021-01-20,Account Blocked,5,1
CUST02867,2021-04-05,Other,14,5
CUST04845,2021-10-28,Account Blocked,2,3
CUST05510,2021-03-13,Other,2,3
CUST06878,2021-11-07,Other,13,2
CUST05176,2021-05-09,Service Down,4,3
CUST09489,2021-03-07,Login Issue,9,3
CUST05779,2021-12-25,Service Down,2,2
CUST06428,2021-02-08,Login Issue,14,1
CUST05633,2021-04-09,Account Blocked,12,1
CUST05305,2021-04-27,Payment Issue,4,5
CUST08782,2021-09-12,Service Down,6,4
CUST04795,2021-08-06,Service Down,12,2
CUST04477,2021-11-28,Account Blocked,1,4
CUST05962,2021-11-01,Payment Issue,11,3
CUST05050,2021-05-29,Payment Issue,14,2
CUST06742,2021-03-24,Login Issue,3,1
CUST09319,2021-08-29,Account Blocked,9,3
CUST08772,2021-12-05,Service Down,14,5
CUST06561,2021-11-23,Login Issue,11,4
CUST06978,2021-04-20,Login Issue,13,5
CUST09924,2021-08-21,Payment Issue,9,5
CUST05148,2021-03-31,Payment Issue,8,4
CUST06877,2021-04-28,Payment Issue,3,4
CUST08813,2021-02-08,Other,4,3
CUST01876,2021-08-06,Other,5,4
CUST04145,2021-10-20,Payment Issue,5,4
CUST04488,2021-11-26,Payment Issue,9,1
CUST03930,2021-09-19,Account Blocked,7,5
CUST01033,2021-03-15,Other,9,3
CUST09319,2021-03-26,Payment Issue,2,5
CUST00693,2021-09-23,Other,14,1
CUST04893,2021-04-18,Service Down,1,3
CUST01643,2021-04-17,Service Down,5,4
CUST06923,2021-06-10,Payment Issue,13,2
CUST07525,2021-03-17,Other,3,5
CUST09377,2021-08-02,Other,8,2
CUST03163,2021-05-07,Service Down,12,5
CUST05549,2021-12-14,Payment Issue,4,3
CUST00492,2021-02-22,Service Down,13,5
CUST05758,2021-02-08,Service Down,11,2
CUST04735,2021-04-05,Login Issue,7,2
CUST08274,2021-07-31,Service Down,6,2
CUST02965,2021-05-07,Payment Issue,1,3
CUST04832,2021-02-11,Payment Issue,1,2
CUST09008,2021-08-10,Payment Issue,5,5
CUST00155,2021-06-20,Payment Issue,1,5
CUST00834,2021-06-03,Service Down,2,5
CUST02557,2021-11-20,Service Down,1,1
CUST06763,2021-07-19,Other,7,2
CUST08460,2021-01-01,Login Issue,6,3
CUST01218,2021-05-16,Payment Issue,6,5
CUST06458,2021-10-23,Login Issue,3,4
CUST01639,2021-09-05,Login Issue,12,2
CUST02097,2021-09-30,Service Down,8,4
CUST00232,2021-04-28,Account Blocked,7,3
CUST03911,2021-09-18,Other,4,1
CUST01295,2021-03-06,Other,13,5
CUST03051,2021-02-03,Service Down,14,4
CUST08842,2021-07-05,Other,14,4
CUST02114,2021-03-18,Login Issue,10,3
CUST03573,2021-08-24,Login Issue,3,4
CUST02073,2021-03-27,Other,6,1
CUST01339,2021-05-07,Service Down,11,4
CUST08018,2021-09-08,Payment Issue,2,5
CUST02937,2021-02-19,Payment Issue,10,1
CUST06507,2021-08-30,Other,12,4
CUST05808,2021-11-02,Account Blocked,5,1
CUST07077,2021-10-03,Login Issue,7,2
CUST05860,2021-02-15,Payment Issue,1,5
CUST07427,2021-10-30,Service Down,3,3
CUST08812,2021-03-03,Login Issue,5,1
CUST02519,2021-10-12,Payment Issue,9,5
CUST02563,2021-04-13,Service Down,13,3
CUST09414,2021-08-28,Other,13,1
CUST00775,2021-10-18,Other,9,2
CUST04275,2021-07-22,Payment Issue,1,4
CUST03152,2021-10-12,Other,13,4
CUST01025,2021-10-19,Account Blocked,12,3
CUST01609,2021-02-05,Service Down,12,3
CUST04789,2021-10-03,Account Blocked,14,1
CUST04655,2021-10-25,Account Blocked,6,3
CUST08714,2021-02-17,Login Issue,9,2
CUST02494,2021-07-23,Login Issue,1,3
CUST06755,2021-06-14,Service Down,3,1
CUST07466,2021-07-22,Other,1,2
CUST09312,2021-02-19,Service Down,13,1
CUST07219,2021-08-11,Payment Issue,5,3
CUST04977,2021-05-07,Account Blocked,5,5
CUST06144,2021-09-13,Login Issue,2,3
CUST05106,2021-01-27,Login Issue,7,2
CUST03114,2021-08-29,Account Blocked,6,3
CUST04300,2021-09-06,Payment Issue,12,1
CUST02314,2021-03-16,Account Blocked,11,3
CUST06982,2021-05-30,Service Down,10,4
CUST00103,2021-02-07,Account Blocked,7,1
CUST09278,2021-08-14,Account Blocked,8,5
CUST06641,2021-08-27,Account Blocked,11,5
CUST00062,2021-11-13,Login Issue,12,5
CUST02360,2021-11-19,Service Down,4,2
CUST04135,2021-06-03,Payment Issue,2,3
CUST07326,2021-05-07,Account Blocked,11,3
CUST09192,2021-04-16,Other,6,1
CUST04898,2021-08-26,Service Down,2,4
CUST09810,2021-08-20,Login Issue,1,1
CUST05564,2021-01-31,Login Issue,3,4
CUST06856,2021-01-25,Service Down,1,5
CUST04385,2021-05-21,Other,2,1
CUST04985,2021-11-09,Login Issue,14,2
CUST04322,2021-11-17,Other,12,3
CUST05817,2021-05-31,Login Issue,1,3
CUST07372,2021-06-01,Other,2,2
CUST04594,2021-07-30,Account Blocked,10,5
CUST00264,2021-02-20,Login Issue,1,4
CUST07449,2021-12-08,Service Down,2,1
CUST06428,2021-04-25,Account Blocked,3,1
CUST05028,2021-10-05,Login Issue,14,1
CUST01236,2021-02-16,Other,12,3
CUST04480,2021-06-10,Account Blocked,2,5
CUST03492,2021-01-28,Login Issue,8,5
CUST06271,2021-12-30,Account Blocked,11,2
CUST01344,2021-11-29,Login Issue,4,3
CUST03352,2021-04-27,Account Blocked,11,3
CUST05476,2021-08-06,Payment Issue,13,1
CUST05466,2021-10-17,Payment Issue,11,2
CUST00287,2021-08-26,Service Down,12,4
CUST02170,2021-12-26,Other,14,4
CUST09893,2021-03-25,Service Down,11,3
CUST05857,2021-12-20,Payment Issue,9,4
CUST00303,2021-08-08,Service Down,12,1
CUST00454,2021-03-30,Login Issue,14,1
CUST09971,2021-06-10,Service Down,1,4
CUST08316,2021-02-27,Account Blocked,1,5
CUST09730,2021-08-10,Other,1,5
CUST01873,2021-09-01,Payment Issue,11,5
CUST04719,2021-08-19,Account Blocked,6,5
CUST07907,2021-03-04,Other,12,5
CUST09639,2021-01-02,Login Issue,10,2
CUST00275,2021-11-24,Other,5,2
CUST00917,2021-05-01,Service Down,14,1
CUST01116,2021-01-04,Account Blocked,8,2
CUST00476,2021-07-14,Service Down,8,5
CUST02637,2021-12-22,Account Blocked,11,3
CUST02807,2021-03-19,Login Issue,12,2
CUST07194,2021-06-15,Other,4,4
CUST02870,2021-12-31,Service Down,10,2
CUST06595,2021-09-18,Login Issue,6,3
CUST08771,2021-02-27,Other,9,3
CUST02457,2021-02-24,Login Issue,9,1
CUST08667,2021-10-24,Service Down,4,5
CUST05639,2021-03-10,Account Blocked,4,2
CUST07469,2021-04-23,Login Issue,12,1
CUST08807,2021-12-16,Payment Issue,3,5
CUST00890,2021-02-28,Account Blocked,11,2
CUST09103,2021-07-30,Login Issue,14,5
CUST01431,2021-06-08,Other,14,5
CUST03391,2021-07-30,Account Blocked,4,5
CUST03018,2021-09-08,Account Blocked,4,5
CUST02891,2021-09-13,Other,10,1
CUST05699,2021-02-10,Login Issue,7,3
CUST06476,2021-03-23,Service Down,9,5
CUST05045,2021-04-16,Service Down,11,5
CUST04388,2021-04-25,Payment Issue,8,4
CUST00786,2021-06-09,Service Down,11,2
CUST04155,2021-03-29,Payment Issue,7,3
CUST04624,2021-06-16,Login Issue,1,4
CUST04374,2021-11-30,Service Down,4,5
CUST01986,2021-12-17,Payment Issue,6,3
CUST05824,2021-07-02,Service Down,5,1
CUST06626,2021-01-02,Login Issue,10,2
CUST06577,2021-07-04,Service Down,4,4
CUST01007,2021-12-29,Payment Issue,1,2
CUST03842,2021-05-22,Login Issue,2,4
CUST01410,2021-11-29,Payment Issue,2,2
CUST04969,2021-03-17,Account Blocked,7,3
CUST06469,2021-02-05,Account Blocked,2,4
CUST08455,2021-06-21,Account Blocked,7,5
CUST02276,2021-03-20,Other,5,3
CUST06297,2021-10-02,Login Issue,5,1
CUST01857,2021-07-03,Service Down,12,3
CUST06974,2021-10-15,Payment Issue,6,3
CUST08818,2021-01-30,Login Issue,10,1
CUST05907,2021-03-06,Login Issue,2,4
CUST08333,2021-07-23,Service Down,2,1
CUST01920,2021-11-17,Payment Issue,8,3
CUST09647,2021-01-27,Service Down,9,4
CUST06998,2021-12-11,Account Blocked,4,5
CUST01910,2021-01-28,Payment Issue,13,2
CUST05312,2021-11-18,Payment Issue,12,2
CUST08950,2021-03-26,Payment Issue,5,4
CUST00816,2021-01-13,Payment Issue,3,3
CUST08695,2021-11-14,Payment Issue,11,4
CUST07051,2021-01-17,Account Blocked,11,5
CUST08112,2021-08-19,Other,13,3
CUST07450,2021-02-09,Other,4,2
CUST07079,2021-01-27,Login Issue,8,3
CUST01565,2021-05-10,Login Issue,10,1
CUST06377,2021-03-05,Other,10,4
CUST05148,2021-02-07,Payment Issue,5,5
CUST08151,2021-06-23,Login Issue,11,3
CUST04820,2021-07-08,Payment Issue,14,2
CUST02031,2021-12-01,Payment Issue,10,1
CUST03267,2021-08-20,Payment Issue,10,1
CUST05914,2021-04-26,Other,1,1
CUST07303,2021-03-27,Service Down,13,2
CUST02984,2021-03-31,Service Down,3,3
CUST07242,2021-03-01,Payment Issue,6,2
CUST01098,2021-08-11,Other,7,2
